"","Gene_id","module","value"
"8720","AT3G63080","yellow",-0.378891743146738
"8721","AT3G63120","blue",-0.88960126069632
"8722","AT3G63120","brown",0.216895130359093
"8723","AT3G63120","turquoise",0.919407986725211
"8724","AT3G63120","yellow",-0.573837446002987
"8725","AT3G63140","blue",-0.446012727334899
"8726","AT3G63140","brown",0.916017901108347
"8727","AT3G63140","turquoise",0.500099013363933
"8728","AT3G63140","yellow",-0.103692593854904
"8729","AT3G63160","blue",0.187705731821251
"8730","AT3G63160","brown",0.75312984819692
"8731","AT3G63160","turquoise",-0.187615430465256
"8732","AT3G63160","yellow",0.285020793858339
"8733","AT3G63200","blue",-0.890643290498275
"8734","AT3G63200","brown",0.5720675225144
"8735","AT3G63200","turquoise",0.92808001292433
"8736","AT3G63200","yellow",-0.457884719141724
"8737","AT3G63210","blue",0.928734315640846
"8738","AT3G63210","brown",-0.543417684656537
"8739","AT3G63210","turquoise",-0.933929717301973
"8740","AT3G63210","yellow",0.281471296331449
"8741","AT3G63310","blue",-0.940687684616806
"8742","AT3G63310","brown",0.541637389686258
"8743","AT3G63310","turquoise",0.971040860622828
"8744","AT3G63310","yellow",-0.4441740584427
"8745","AT3G63410","blue",-0.489912988373712
"8746","AT3G63410","brown",0.97017125701416
"8747","AT3G63410","turquoise",0.561407594295836
"8748","AT3G63410","yellow",-0.00312002182335284
"8749","AT3G63420","blue",-0.875074754666537
"8750","AT3G63420","brown",0.565152416146424
"8751","AT3G63420","turquoise",0.882068083442651
"8752","AT3G63420","yellow",-0.169908241555993
"8753","AT3G63490","blue",-0.201844566128852
"8754","AT3G63490","brown",0.955853234807892
"8755","AT3G63490","turquoise",0.2341206281638
"8756","AT3G63490","yellow",0.184866591124084
"8757","AT3G63540","blue",-0.542862700152688
"8758","AT3G63540","brown",0.93474800574524
"8759","AT3G63540","turquoise",0.603922052751024
"8760","AT3G63540","yellow",-0.10224026405613
"8761","AT4G00030","blue",-0.591224410251274
"8762","AT4G00030","brown",0.852281606479762
"8763","AT4G00030","turquoise",0.678717686732303
"8764","AT4G00030","yellow",-0.103541046133991
"8765","AT4G00040","blue",-0.632181399090532
"8766","AT4G00040","brown",0.87282651883408
"8767","AT4G00040","turquoise",0.718032139305071
"8768","AT4G00040","yellow",-0.0051961155627159
"8769","AT4G00050","blue",-0.481197179326849
"8770","AT4G00050","brown",0.654464325688115
"8771","AT4G00050","turquoise",0.603182916071009
"8772","AT4G00050","yellow",-0.214920848256743
"8773","AT4G00100","blue",0.04315354257653
"8774","AT4G00100","brown",0.519527651485693
"8775","AT4G00100","turquoise",-0.0663127166877376
"8776","AT4G00100","yellow",0.34018489329976
"8777","AT4G00165","blue",-0.331797053773589
"8778","AT4G00165","brown",0.52507747543726
"8779","AT4G00165","turquoise",0.426250637425492
"8780","AT4G00165","yellow",-0.166806837557442
"8781","AT4G00180","blue",-0.881174800046008
"8782","AT4G00180","brown",0.504985256163621
"8783","AT4G00180","turquoise",0.933286836485781
"8784","AT4G00180","yellow",-0.47364717300113
"8785","AT4G00300","blue",-0.989080875960764
"8786","AT4G00300","brown",0.416570083169759
"8787","AT4G00300","turquoise",0.992275824449875
"8788","AT4G00300","yellow",-0.450574000614839
"8789","AT4G00330","blue",-0.980159993271872
"8790","AT4G00330","brown",0.398590610459979
"8791","AT4G00330","turquoise",0.98797822630206
"8792","AT4G00330","yellow",-0.431320069642383
"8793","AT4G00360","blue",-0.356834426968525
"8794","AT4G00360","brown",0.876006352129214
"8795","AT4G00360","turquoise",0.467688849558377
"8796","AT4G00360","yellow",0.121047069902156
"8797","AT4G00430","blue",-0.775284535465368
"8798","AT4G00430","brown",0.735778459328401
"8799","AT4G00430","turquoise",0.848888652812551
"8800","AT4G00430","yellow",-0.312214607994152
"8801","AT4G00670","blue",-0.578311971341075
"8802","AT4G00670","brown",-0.293889899053432
"8803","AT4G00670","turquoise",0.558710286341019
"8804","AT4G00670","yellow",-0.5856836399366
"8805","AT4G00710","blue",-0.822736644111065
"8806","AT4G00710","brown",0.085640134072703
"8807","AT4G00710","turquoise",0.87315051895509
"8808","AT4G00710","yellow",-0.507335838706735
"8809","AT4G00780","blue",-0.358825251863084
"8810","AT4G00780","brown",-0.50362431314413
"8811","AT4G00780","turquoise",0.401614549087853
"8812","AT4G00780","yellow",-0.545977782695714
"8813","AT4G00810","blue",-0.223477098558438
"8814","AT4G00810","brown",0.949112768193121
"8815","AT4G00810","turquoise",0.274993521091271
"8816","AT4G00810","yellow",0.179757485077624
"8817","AT4G00895","blue",-0.0482113134269492
"8818","AT4G00895","brown",0.59504977064293
"8819","AT4G00895","turquoise",0.177514739387969
"8820","AT4G00895","yellow",0.103831664682355
"8821","AT4G00950","blue",-0.863523529248506
"8822","AT4G00950","brown",0.110148575583873
"8823","AT4G00950","turquoise",0.870272745519653
"8824","AT4G00950","yellow",-0.689728110413865
"8825","AT4G00955","blue",-0.8089265592514
"8826","AT4G00955","brown",0.0574921931626293
"8827","AT4G00955","turquoise",0.843038174706703
"8828","AT4G00955","yellow",-0.558847456572791
"8829","AT4G00970","blue",-0.971386880743186
"8830","AT4G00970","brown",0.350911191022816
"8831","AT4G00970","turquoise",0.980198887811391
"8832","AT4G00970","yellow",-0.514854726448326
"8833","AT4G01026","blue",0.641639429301972
"8834","AT4G01026","brown",-0.0857589842815107
"8835","AT4G01026","turquoise",-0.62160707162104
"8836","AT4G01026","yellow",0.682651390467815
"8837","AT4G01070","blue",-0.246509043487209
"8838","AT4G01070","brown",0.482110075570904
"8839","AT4G01070","turquoise",0.409396994346515
"8840","AT4G01070","yellow",0.174426311590975
"8841","AT4G01080","blue",0.656408784138059
"8842","AT4G01080","brown",-0.030812972699505
"8843","AT4G01080","turquoise",-0.565479955193517
"8844","AT4G01080","yellow",0.857581154891121
"8845","AT4G01150","blue",-0.550538852791922
"8846","AT4G01150","brown",0.876402395514381
"8847","AT4G01150","turquoise",0.606288256412631
"8848","AT4G01150","yellow",-0.164043910857886
"8849","AT4G01210","blue",-0.940168991133566
"8850","AT4G01210","brown",0.0820401529736582
"8851","AT4G01210","turquoise",0.918247740183356
"8852","AT4G01210","yellow",-0.660179223324573
"8853","AT4G01250","blue",-0.889669133549995
"8854","AT4G01250","brown",0.359222453658688
"8855","AT4G01250","turquoise",0.915479066828816
"8856","AT4G01250","yellow",-0.243259027128568
"8857","AT4G01310","blue",-0.203023686236456
"8858","AT4G01310","brown",0.768975489193062
"8859","AT4G01310","turquoise",0.155335789119787
"8860","AT4G01310","yellow",0.0140220462654007
"8861","AT4G01330","blue",-0.959946231987924
"8862","AT4G01330","brown",0.29681161512348
"8863","AT4G01330","turquoise",0.96377542803447
"8864","AT4G01330","yellow",-0.600492434224773
"8865","AT4G01410","blue",-0.903373305148018
"8866","AT4G01410","brown",0.560570238081471
"8867","AT4G01410","turquoise",0.93238896753485
"8868","AT4G01410","yellow",-0.410327172015427
"8869","AT4G01460","blue",0.85972808944051
"8870","AT4G01460","brown",-0.456478315493749
"8871","AT4G01460","turquoise",-0.938426551447724
"8872","AT4G01460","yellow",0.261966109053526
"8873","AT4G01690","blue",-0.0632578001481481
"8874","AT4G01690","brown",0.798481241970493
"8875","AT4G01690","turquoise",0.0344972150603603
"8876","AT4G01690","yellow",0.213806587277949
"8877","AT4G01700","blue",-0.35263269679266
"8878","AT4G01700","brown",0.485867944553857
"8879","AT4G01700","turquoise",0.343758557818671
"8880","AT4G01700","yellow",0.192816523342856
"8881","AT4G01750","blue",-0.934913765170929
"8882","AT4G01750","brown",0.247973698932833
"8883","AT4G01750","turquoise",0.923645779470515
"8884","AT4G01750","yellow",-0.499166235900756
"8885","AT4G01950","blue",-0.956816714863145
"8886","AT4G01950","brown",0.36319006412633
"8887","AT4G01950","turquoise",0.979085679617734
"8888","AT4G01950","yellow",-0.470530230313156
"8889","AT4G02075","blue",0.526509085746716
"8890","AT4G02075","brown",-0.825250121927912
"8891","AT4G02075","turquoise",-0.507458939373886
"8892","AT4G02075","yellow",-0.0334801007231449
"8893","AT4G02130","blue",-0.965126252825612
"8894","AT4G02130","brown",0.417122089612076
"8895","AT4G02130","turquoise",0.987840717195051
"8896","AT4G02130","yellow",-0.449645195550311
"8897","AT4G02330","blue",-0.932335092533652
"8898","AT4G02330","brown",0.397862108566688
"8899","AT4G02330","turquoise",0.891311192656287
"8900","AT4G02330","yellow",-0.356017409391249
"8901","AT4G02350","blue",-0.977091091276418
"8902","AT4G02350","brown",0.372094738718544
"8903","AT4G02350","turquoise",0.990358643891655
"8904","AT4G02350","yellow",-0.435697074066389
"8905","AT4G02380","blue",-0.653516469278779
"8906","AT4G02380","brown",0.339413833163393
"8907","AT4G02380","turquoise",0.564191139566423
"8908","AT4G02380","yellow",-0.30784715382062
"8909","AT4G02440","blue",-0.959717535028538
"8910","AT4G02440","brown",0.410741196298345
"8911","AT4G02440","turquoise",0.960376767134361
"8912","AT4G02440","yellow",-0.509914093506274
"8913","AT4G02510","blue",0.891773997196323
"8914","AT4G02510","brown",-0.287435650757507
"8915","AT4G02510","turquoise",-0.932551352372484
"8916","AT4G02510","yellow",0.383919765230376
"8917","AT4G02530","blue",0.358322589833745
"8918","AT4G02530","brown",-0.429897625234206
"8919","AT4G02530","turquoise",-0.491732628381568
"8920","AT4G02530","yellow",-0.172708912021973
"8921","AT4G02540","blue",-0.988100315908468
"8922","AT4G02540","brown",0.341335823273925
"8923","AT4G02540","turquoise",0.983012566768987
"8924","AT4G02540","yellow",-0.534145723585646
"8925","AT4G02600","blue",-0.822431091681613
"8926","AT4G02600","brown",0.378069312681882
"8927","AT4G02600","turquoise",0.899534255952187
"8928","AT4G02600","yellow",-0.15169805017848
"8929","AT4G02715","blue",0.834938156125869
"8930","AT4G02715","brown",-0.716827058623963
"8931","AT4G02715","turquoise",-0.882112079443811
"8932","AT4G02715","yellow",0.118894978253678
"8933","AT4G02770","blue",-0.238137683148895
"8934","AT4G02770","brown",0.921923393343019
"8935","AT4G02770","turquoise",0.293940050703189
"8936","AT4G02770","yellow",0.189986439839061
"8937","AT4G02850","blue",0.736563846455744
"8938","AT4G02850","brown",-0.107901158747836
"8939","AT4G02850","turquoise",-0.800224575880852
"8940","AT4G02850","yellow",0.296894041725102
"8941","AT4G02890","blue",0.841022524735104
"8942","AT4G02890","brown",-0.0520976669394262
"8943","AT4G02890","turquoise",-0.788025272484134
"8944","AT4G02890","yellow",0.698211124630141
"8945","AT4G02920","blue",0.878906365645481
"8946","AT4G02920","brown",-0.591835991442729
"8947","AT4G02920","turquoise",-0.911328335824158
"8948","AT4G02920","yellow",0.130283838100797
"8949","AT4G02940","blue",0.826476297627222
"8950","AT4G02940","brown",-0.1073290317724
"8951","AT4G02940","turquoise",-0.869186880188158
"8952","AT4G02940","yellow",0.29749929579947
"8953","AT4G03080","blue",-0.979298679017404
"8954","AT4G03080","brown",0.436699524833587
"8955","AT4G03080","turquoise",0.991851961971149
"8956","AT4G03080","yellow",-0.41895595132928
"8957","AT4G03110","blue",-0.9700785919967
"8958","AT4G03110","brown",0.229408358424897
"8959","AT4G03110","turquoise",0.959762329809087
"8960","AT4G03110","yellow",-0.631777797198774
"8961","AT4G03210","blue",-0.966566318505827
"8962","AT4G03210","brown",0.341087177645596
"8963","AT4G03210","turquoise",0.964815352276542
"8964","AT4G03210","yellow",-0.603212328227493
"8965","AT4G03260","blue",0.920351349451768
"8966","AT4G03260","brown",-0.409817865234077
"8967","AT4G03260","turquoise",-0.871491289332194
"8968","AT4G03260","yellow",0.592737644574476
"8969","AT4G03280","blue",-0.526608057501972
"8970","AT4G03280","brown",0.906172697765617
"8971","AT4G03280","turquoise",0.602396726344258
"8972","AT4G03280","yellow",-0.0169911025423803
"8973","AT4G03390","blue",-0.990580381767076
"8974","AT4G03390","brown",0.33328289029977
"8975","AT4G03390","turquoise",0.987327326133366
"8976","AT4G03390","yellow",-0.488295245613607
"8977","AT4G03400","blue",-0.877957015724409
"8978","AT4G03400","brown",0.445635490959466
"8979","AT4G03400","turquoise",0.924057775736165
"8980","AT4G03400","yellow",-0.149110569867277
"8981","AT4G03420","blue",0.91628092284504
"8982","AT4G03420","brown",-0.257199817791183
"8983","AT4G03420","turquoise",-0.894300628049045
"8984","AT4G03420","yellow",0.738379679231822
"8985","AT4G03450","blue",-0.592203514524138
"8986","AT4G03450","brown",-0.137196942755083
"8987","AT4G03450","turquoise",0.505357535972158
"8988","AT4G03450","yellow",-0.384261102720368
"8989","AT4G03560","blue",0.835188995330842
"8990","AT4G03560","brown",-0.712368072759702
"8991","AT4G03560","turquoise",-0.876233798151621
"8992","AT4G03560","yellow",0.185093876937933
"8993","AT4G03585","blue",-0.405534209697329
"8994","AT4G03585","brown",0.872893330175569
"8995","AT4G03585","turquoise",0.508913262420314
"8996","AT4G03585","yellow",-0.0713822917899946
"8997","AT4G03845","blue",0.0234204434600862
"8998","AT4G03845","brown",-0.13824489303462
"8999","AT4G03845","turquoise",-0.0138724565973848
"9000","AT4G03845","yellow",0.43941891229949
"9001","AT4G04455","blue",-0.514666484628288
"9002","AT4G04455","brown",-0.299183341918178
"9003","AT4G04455","turquoise",0.550489255662268
"9004","AT4G04455","yellow",-0.286372429625608
"9005","AT4G04570","blue",-0.953293637785894
"9006","AT4G04570","brown",0.357877054630835
"9007","AT4G04570","turquoise",0.96606713207658
"9008","AT4G04570","yellow",-0.512795640268706
"9009","AT4G04610","blue",0.892671912552891
"9010","AT4G04610","brown",-0.473200240859293
"9011","AT4G04610","turquoise",-0.827007592028452
"9012","AT4G04610","yellow",0.616373059717403
"9013","AT4G04745","blue",-0.982010145272331
"9014","AT4G04745","brown",0.360556819086641
"9015","AT4G04745","turquoise",0.989747621077338
"9016","AT4G04745","yellow",-0.479366000588759
"9017","AT4G04770","blue",0.879790565969609
"9018","AT4G04770","brown",-0.492375575503109
"9019","AT4G04770","turquoise",-0.848107845955254
"9020","AT4G04770","yellow",0.211474795838785
"9021","AT4G04840","blue",0.321566230927731
"9022","AT4G04840","brown",0.0232026661612776
"9023","AT4G04840","turquoise",-0.309217616516858
"9024","AT4G04840","yellow",0.751833618295585
"9025","AT4G04955","blue",-0.973778390011222
"9026","AT4G04955","brown",0.333464316110919
"9027","AT4G04955","turquoise",0.974034261740453
"9028","AT4G04955","yellow",-0.579601898794947
"9029","AT4G04960","blue",-0.977871053800194
"9030","AT4G04960","brown",0.335480834583938
"9031","AT4G04960","turquoise",0.98552857814411
"9032","AT4G04960","yellow",-0.57008939500917
"9033","AT4G05020","blue",0.719793253180567
"9034","AT4G05020","brown",-0.129426168690726
"9035","AT4G05020","turquoise",-0.669026777811395
"9036","AT4G05020","yellow",0.817501601928956
"9037","AT4G05050","blue",0.45164283993043
"9038","AT4G05050","brown",0.372730912695021
"9039","AT4G05050","turquoise",-0.356189812057501
"9040","AT4G05050","yellow",0.947146194248351
"9041","AT4G05070","blue",-0.753965159852012
"9042","AT4G05070","brown",0.528407365123053
"9043","AT4G05070","turquoise",0.761254306432933
"9044","AT4G05070","yellow",-0.304228662321835
"9045","AT4G05100","blue",0.888586487610325
"9046","AT4G05100","brown",-0.191302768232409
"9047","AT4G05100","turquoise",-0.856406108797201
"9048","AT4G05100","yellow",0.71399301737708
"9049","AT4G05180","blue",-0.262944797473273
"9050","AT4G05180","brown",0.968424299422947
"9051","AT4G05180","turquoise",0.313532252367289
"9052","AT4G05180","yellow",0.23818593804088
"9053","AT4G05320","blue",0.149183938870176
"9054","AT4G05320","brown",0.347777326290232
"9055","AT4G05320","turquoise",-0.0692651759871669
"9056","AT4G05320","yellow",0.482214606165636
"9057","AT4G05910","blue",0.439547277515402
"9058","AT4G05910","brown",-0.699093877321692
"9059","AT4G05910","turquoise",-0.535282639262968
"9060","AT4G05910","yellow",-0.145220838258511
"9061","AT4G06060","blue",-0.301592732694288
"9062","AT4G06060","brown",0.165847528341828
"9063","AT4G06060","turquoise",0.341842710516563
"9064","AT4G06060","yellow",-0.0242718104948876
"9065","AT4G06195","blue",-0.400596190373326
"9066","AT4G06195","brown",0.151394729627544
"9067","AT4G06195","turquoise",0.469005600845965
"9068","AT4G06195","yellow",-0.12054832122488
"9069","AT4G06235","blue",0.714701897890909
"9070","AT4G06235","brown",-0.60008446431494
"9071","AT4G06235","turquoise",-0.745911001868698
"9072","AT4G06235","yellow",-0.121179651358728
"9073","AT4G06534","blue",0.863785818499061
"9074","AT4G06534","brown",-0.0515733287311848
"9075","AT4G06534","turquoise",-0.820457851015656
"9076","AT4G06534","yellow",0.639674934631127
"9077","AT4G06598","blue",-0.921624024627252
"9078","AT4G06598","brown",0.266707858372387
"9079","AT4G06598","turquoise",0.938912292909811
"9080","AT4G06598","yellow",-0.619815933884786
"9081","AT4G06665","blue",0.590803264701
"9082","AT4G06665","brown",-0.069025541326015
"9083","AT4G06665","turquoise",-0.48438305642917
"9084","AT4G06665","yellow",0.603174542157
"9085","AT4G06985","blue",0.495941175458199
"9086","AT4G06985","brown",-0.0953417092521301
"9087","AT4G06985","turquoise",-0.621092804874085
"9088","AT4G06985","yellow",0.2083953448759
"9089","AT4G07855","blue",-0.504714260843615
"9090","AT4G07855","brown",0.624885804319062
"9091","AT4G07855","turquoise",0.528055691026597
"9092","AT4G07855","yellow",0.321610857110005
"9093","AT4G07995","blue",0.767673558910939
"9094","AT4G07995","brown",-0.38407059135201
"9095","AT4G07995","turquoise",-0.835442956811987
"9096","AT4G07995","yellow",0.228367812066548
"9097","AT4G08170","blue",0.0792467761960538
"9098","AT4G08170","brown",0.219637286784397
"9099","AT4G08170","turquoise",-0.0312935659878782
"9100","AT4G08170","yellow",0.830265875299526
"9101","AT4G08470","blue",-0.815301094252609
"9102","AT4G08470","brown",0.106345056170474
"9103","AT4G08470","turquoise",0.738482950508168
"9104","AT4G08470","yellow",-0.406602189534032
"9105","AT4G08500","blue",-0.952953370105788
"9106","AT4G08500","brown",0.44958573002131
"9107","AT4G08500","turquoise",0.990155183240793
"9108","AT4G08500","yellow",-0.339631062823125
"9109","AT4G08685","blue",-0.814203310631846
"9110","AT4G08685","brown",0.725518220427383
"9111","AT4G08685","turquoise",0.830670267294941
"9112","AT4G08685","yellow",-0.303349249687895
"9113","AT4G08795","blue",0.395855583691874
"9114","AT4G08795","brown",-0.748220060060927
"9115","AT4G08795","turquoise",-0.425478144875143
"9116","AT4G08795","yellow",-0.357248004365917
"9117","AT4G08810","blue",-0.934238330204989
"9118","AT4G08810","brown",0.267965766635426
"9119","AT4G08810","turquoise",0.961661166596631
"9120","AT4G08810","yellow",-0.487600372210331
"9121","AT4G08850","blue",-0.689651986515437
"9122","AT4G08850","brown",0.161348109667922
"9123","AT4G08850","turquoise",0.633288876800853
"9124","AT4G08850","yellow",-0.222337361169098
"9125","AT4G08870","blue",-0.0911081587652294
"9126","AT4G08870","brown",0.247066441985486
"9127","AT4G08870","turquoise",0.184402924965297
"9128","AT4G08870","yellow",0.705184812605618
"9129","AT4G08920","blue",-0.869318391043882
"9130","AT4G08920","brown",0.159657641850727
"9131","AT4G08920","turquoise",0.864239512527465
"9132","AT4G08920","yellow",-0.497282994502814
"9133","AT4G08930","blue",-0.976178206711088
"9134","AT4G08930","brown",0.287427401285834
"9135","AT4G08930","turquoise",0.9775407343595
"9136","AT4G08930","yellow",-0.601841260347426
"9137","AT4G08950","blue",-0.987296554422889
"9138","AT4G08950","brown",0.362658236340923
"9139","AT4G08950","turquoise",0.990500487629033
"9140","AT4G08950","yellow",-0.519109479973588
"9141","AT4G09000","blue",-0.458331954579392
"9142","AT4G09000","brown",0.664352645722253
"9143","AT4G09000","turquoise",0.529643975269492
"9144","AT4G09000","yellow",0.124540002523676
"9145","AT4G09012","blue",0.110606480903639
"9146","AT4G09012","brown",-0.371416655690892
"9147","AT4G09012","turquoise",-0.124280758120395
"9148","AT4G09012","yellow",0.302972977642027
"9149","AT4G09030","blue",-0.948871146550603
"9150","AT4G09030","brown",0.518680505188249
"9151","AT4G09030","turquoise",0.982257343991718
"9152","AT4G09030","yellow",-0.408197267750996
"9153","AT4G09150","blue",-0.951262428049392
"9154","AT4G09150","brown",0.416235440062854
"9155","AT4G09150","turquoise",0.982369935035972
"9156","AT4G09150","yellow",-0.313869716029243
"9157","AT4G09420","blue",-0.879860753155836
"9158","AT4G09420","brown",0.157493249430182
"9159","AT4G09420","turquoise",0.86974848096478
"9160","AT4G09420","yellow",-0.528079849878328
"9161","AT4G09500","blue",0.830698704299607
"9162","AT4G09500","brown",-0.104544030495484
"9163","AT4G09500","turquoise",-0.80094609475369
"9164","AT4G09500","yellow",0.78507650578287
"9165","AT4G09620","blue",0.711526249366943
"9166","AT4G09620","brown",-0.526363833662004
"9167","AT4G09620","turquoise",-0.673899774939689
"9168","AT4G09620","yellow",0.110978092275242
"9169","AT4G09650","blue",-0.297195903984103
"9170","AT4G09650","brown",0.905702957235218
"9171","AT4G09650","turquoise",0.314228864111708
"9172","AT4G09650","yellow",0.0544433477687448
"9173","AT4G09715","blue",0.343656957301401
"9174","AT4G09715","brown",0.0610217317758047
"9175","AT4G09715","turquoise",-0.389746559556647
"9176","AT4G09715","yellow",-0.172382767911617
"9177","AT4G09760","blue",0.872527241000191
"9178","AT4G09760","brown",-0.349732747727289
"9179","AT4G09760","turquoise",-0.819109525139822
"9180","AT4G09760","yellow",0.174744783348783
"9181","AT4G09890","blue",0.547672820083737
"9182","AT4G09890","brown",-0.659952649412642
"9183","AT4G09890","turquoise",-0.559879290236857
"9184","AT4G09890","yellow",-0.0650092402582056
"9185","AT4G09900","blue",0.698125699257686
"9186","AT4G09900","brown",-0.688080901898946
"9187","AT4G09900","turquoise",-0.703015457276114
"9188","AT4G09900","yellow",-0.092893208646126
"9189","AT4G09955","blue",0.550138456410198
"9190","AT4G09955","brown",-0.285660938080276
"9191","AT4G09955","turquoise",-0.54378697740149
"9192","AT4G09955","yellow",0.0546569519605668
"9193","AT4G09975","blue",-0.0315950952556128
"9194","AT4G09975","brown",0.619805798838517
"9195","AT4G09975","turquoise",0.153898824125299
"9196","AT4G09975","yellow",0.558627829472597
"9197","AT4G10060","blue",0.76581340947801
"9198","AT4G10060","brown",-0.227106633029085
"9199","AT4G10060","turquoise",-0.816365543402028
"9200","AT4G10060","yellow",0.659786326137064
"9201","AT4G10120","blue",0.843626172487291
"9202","AT4G10120","brown",-0.429618762206621
"9203","AT4G10120","turquoise",-0.792881188131707
"9204","AT4G10120","yellow",0.217096793342505
"9205","AT4G10360","blue",0.771230279283988
"9206","AT4G10360","brown",-0.692763473160287
"9207","AT4G10360","turquoise",-0.769513827778983
"9208","AT4G10360","yellow",0.110629117647333
"9209","AT4G10390","blue",0.631257912937709
"9210","AT4G10390","brown",-0.0748197259310183
"9211","AT4G10390","turquoise",-0.588001112848298
"9212","AT4G10390","yellow",0.955589160426724
"9213","AT4G10770","blue",0.558495760002164
"9214","AT4G10770","brown",-0.396905150359482
"9215","AT4G10770","turquoise",-0.448437909629747
"9216","AT4G10770","yellow",0.24041107041287
"9217","AT4G10840","blue",-0.993401791734564
"9218","AT4G10840","brown",0.412271462970375
"9219","AT4G10840","turquoise",0.991574450566645
"9220","AT4G10840","yellow",-0.47371761456624
"9221","AT4G11000","blue",-0.822819809867808
"9222","AT4G11000","brown",0.199413367834165
"9223","AT4G11000","turquoise",0.781119387141365
"9224","AT4G11000","yellow",-0.416095120615527
"9225","AT4G11175","blue",0.640566207539917
"9226","AT4G11175","brown",-0.613674340635072
"9227","AT4G11175","turquoise",-0.694174033915144
"9228","AT4G11175","yellow",-0.109401461391517
"9229","AT4G11280","blue",-0.841933305182815
"9230","AT4G11280","brown",-0.0238130532460104
"9231","AT4G11280","turquoise",0.762662705355535
"9232","AT4G11280","yellow",-0.737754173876823
"9233","AT4G11300","blue",-0.961803164084573
"9234","AT4G11300","brown",0.430590897679822
"9235","AT4G11300","turquoise",0.958473567471065
"9236","AT4G11300","yellow",-0.459578717006652
"9237","AT4G11570","blue",0.857765780365662
"9238","AT4G11570","brown",-0.483613935601451
"9239","AT4G11570","turquoise",-0.784153532874403
"9240","AT4G11570","yellow",0.603536009697217
"9241","AT4G11830","blue",-0.939424632892717
"9242","AT4G11830","brown",0.272041569803071
"9243","AT4G11830","turquoise",0.950986357902264
"9244","AT4G11830","yellow",-0.31146016846685
"9245","AT4G12000","blue",0.731876794304557
"9246","AT4G12000","brown",-0.0890231398911104
"9247","AT4G12000","turquoise",-0.6448211096446
"9248","AT4G12000","yellow",0.846158009880524
"9249","AT4G12005","blue",0.662997989223865
"9250","AT4G12005","brown",-0.414382718824675
"9251","AT4G12005","turquoise",-0.700322505849292
"9252","AT4G12005","yellow",0.387800830261872
"9253","AT4G12040","blue",-0.724128684888882
"9254","AT4G12040","brown",0.234437925375824
"9255","AT4G12040","turquoise",0.740447624366344
"9256","AT4G12040","yellow",-0.107052992189701
"9257","AT4G12310","blue",0.899218568532881
"9258","AT4G12310","brown",-0.362441160748236
"9259","AT4G12310","turquoise",-0.839116762697728
"9260","AT4G12310","yellow",0.321629267992807
"9261","AT4G12320","blue",0.88925513230927
"9262","AT4G12320","brown",-0.241000067406503
"9263","AT4G12320","turquoise",-0.815232934011143
"9264","AT4G12320","yellow",0.407285432435433
"9265","AT4G12390","blue",-0.60616515424785
"9266","AT4G12390","brown",0.353271768655442
"9267","AT4G12390","turquoise",0.674191679141241
"9268","AT4G12390","yellow",-0.563699638084071
"9269","AT4G12420","blue",-0.981535999958332
"9270","AT4G12420","brown",0.277944855735379
"9271","AT4G12420","turquoise",0.968111149564901
"9272","AT4G12420","yellow",-0.616796650042685
"9273","AT4G12600","blue",0.426388804088624
"9274","AT4G12600","brown",-0.501760268481541
"9275","AT4G12600","turquoise",-0.578214025131656
"9276","AT4G12600","yellow",0.10085691760159
"9277","AT4G12650","blue",-0.896904120561053
"9278","AT4G12650","brown",0.256117642855728
"9279","AT4G12650","turquoise",0.910546770136313
"9280","AT4G12650","yellow",-0.346938910867008
"9281","AT4G12720","blue",-0.543184620622109
"9282","AT4G12720","brown",0.137421151939921
"9283","AT4G12720","turquoise",0.475643991814775
"9284","AT4G12720","yellow",0.0806900443612083
"9285","AT4G12730","blue",-0.959334154651297
"9286","AT4G12730","brown",0.478936274299195
"9287","AT4G12730","turquoise",0.984239305709855
"9288","AT4G12730","yellow",-0.431611267404201
"9289","AT4G12800","blue",-0.485119223145288
"9290","AT4G12800","brown",0.953953358679003
"9291","AT4G12800","turquoise",0.561247675086903
"9292","AT4G12800","yellow",0.0213195537402673
"9293","AT4G12830","blue",0.678950318072372
"9294","AT4G12830","brown",-0.624779172955141
"9295","AT4G12830","turquoise",-0.65908560500825
"9296","AT4G12830","yellow",0.0243026654065491
"9297","AT4G12980","blue",0.61427355673509
"9298","AT4G12980","brown",-0.311898502829614
"9299","AT4G12980","turquoise",-0.563096477153112
"9300","AT4G12980","yellow",-0.0807984955309133
"9301","AT4G12990","blue",0.578123763825404
"9302","AT4G12990","brown",-0.65034151109982
"9303","AT4G12990","turquoise",-0.590897469539126
"9304","AT4G12990","yellow",-0.0717627228350977
"9305","AT4G13010","blue",-0.682462215182286
"9306","AT4G13010","brown",0.767642906807643
"9307","AT4G13010","turquoise",0.782538585544413
"9308","AT4G13010","yellow",0.0845163376272739
"9309","AT4G13020","blue",0.904089904895366
"9310","AT4G13020","brown",-0.679486288095277
"9311","AT4G13020","turquoise",-0.932442310828377
"9312","AT4G13020","yellow",0.287993604874497
"9313","AT4G13330","blue",-0.872187441236272
"9314","AT4G13330","brown",0.172026404975725
"9315","AT4G13330","turquoise",0.836264071986262
"9316","AT4G13330","yellow",-0.490921416044298
"9317","AT4G13340","blue",-0.984849482940506
"9318","AT4G13340","brown",0.389287345404085
"9319","AT4G13340","turquoise",0.994271351002752
